线路名称,线路类型,运行时间,参考票价,公交公司,最后更新,公交路线-往
南京963路公交车路线,[江宁线路(700-999)],横溪 06:30-17:00|许家甸 07:00-17:30,空调车1元（无人售票，IC卡通用）,江宁公交集团东山公交,2024-03-28,横溪---横溪邮局---牛王村---小龙山---晨曦山庄---陆家---二房庄---沟阳---瓢浪头---许呈茶场---鸭子塘---许村桥---西旺村---许呈社区---小呈村---前旺---赵村---白石村---上湾塘---沈阳村---杨家甸---上庄·凤凰山---闵家---横山---横山·陶村---...---28许家甸---横山现代农业园邓村---乌龟堰---许家甸
南京964路公交车路线,[江宁线路(700-999)],横溪 07:30-15:40|发旺 06:30-16:20,空调车1元（无人售票，IC卡通用）,江宁公交集团东山公交,2024-03-28,横溪---横溪邮局---牛王村---小龙山---周家---陈陶---业家---塘西---赵新---白石村---上湾塘---沈阳村---杨家甸---上庄·凤凰山---上庄村---横山村委会---发旺
南京965路公交车路线,[江宁线路(700-999)],横溪 07:30-16:30|邵家村 08:00-17:00,空调车1元（无人售票，IC卡通用）,江宁公交集团东山公交,2024-03-28,横溪---横溪中队---吴楚东路---吴麒路---新杨社区---红杨西---红杨东---夏家甸---新塘西---新塘东---窑场---邵家村---内官庄村---甘村甸---铁家村
南京966路公交车路线,[江宁线路(700-999)],横溪 07:30-16:20|朱塘 08:00-16:50,空调车1元（无人售票，IC卡通用）,江宁公交集团东山公交,2024-03-28,横溪---横溪农贸市场---谷村---晚情敬老院---夏庄[横溪]---陈家[横溪]---端家---钱家---红旗社区---鸡笼---窑头村---新坝---石塘人家---前石塘村---石塘---朱塘
南京967路公交车路线,[江宁线路(700-999)],丹阳车站 07:00-16:30|西岗社区·张家村 07:30-16:50,空调车1元（无人售票，IC卡通用）,江宁公交集团东山公交,2024-03-28,丹阳车站---七仙街---陶高---大福村---西岗小区---小坳村---西岗社区---枫山口---西山下---陈塘卫生院---陈塘---盛家村---乔木山---景岗山---龙王---泗陇大队---大路村---双槐---下泗陇---鲍家岔路---西岗社区·张家村
南京968路公交车路线,[江宁线路(700-999)],丹阳车站 07:00-16:30|山坎 07:30-17:00,空调车1元（无人售票，IC卡通用）,江宁公交集团东山公交,2024-03-28,丹阳车站---七仙女像---丹阳中学---杨塘路口---幸福大队---大塘路口---幸福大道---丹阳·严村---张坳---公墓---顾市---顾市北---泗泊塘---大梅---山景社区---东岳庙---青年队---谷塘凹---谷塘凹北---山坎
南京969路公交车路线,[江宁线路(700-999)],丹阳车站 07:00-15:00|上盖 07:30-15:30,空调车1元（无人售票，IC卡通用）,江宁公交集团东山公交,2024-03-28,丹阳车站---七仙女像---丹阳中学---杨塘路口---幸福大队---大塘路口---幸福大道---西岗社区---枫山口---西山下---上龙库---北板广场---北板---许村广场---许村---丰产坝---上盖桥---上盖
南京970路公交车路线,[江宁线路(700-999)],丹阳车站 07:00-15:00|高台寺 07:30-15:30,空调车1元（无人售票，IC卡通用）,江宁公交集团东山公交,2024-03-28,丹阳车站---七仙女像---丹阳中学---杨塘路口---幸福大队---大塘路口---幸福大道---西岗社区---枫山口---西山下---陈塘卫生院---陈塘---畔山---许高·张家村---长塘---高台寺
南京972路公交车路线,[江宁线路(700-999)],丹阳车站 07:00-15:30|榨槽 07:30-16:00,空调车1元（无人售票，IC卡通用）,江宁公交集团东山公交,2024-03-28,丹阳车站---丹阳服务中心---孙瓂---岗东村---东迟---踊跃南---踊跃---涧北桥---涧北---大岗---小岗---红岗---养殖场---黄岗头南---黄岗头---汤家墩---蔡库村---茶厂西---茶厂---藤子树---榨槽
南京973路公交车路线,[江宁线路(700-999)],谷里总站 06:30-17:00|傅家 07:00-17:30,空调车1元（无人售票，IC卡通用）,江宁公交集团东山公交,2024-03-28,谷里总站---邻里南路---谷里街道服务中心---振容路新民花苑---振容路---庆缘路---金谷东街---红土凹---槐湖村---大塘角---大柏树---柏树社区---陶家---赵家---支家---江家---金家---乔家---吴家---砖墙村---吴家---徐家---傅家
南京974路公交车路线,[江宁线路(700-999)],谷里总站 06:30-16:30|宋家 07:00-17:00,空调车1元（无人售票，IC卡通用）,江宁公交集团东山公交,2024-03-28,谷里总站---邻里南路---振容路·新民花苑---振容路---谷里中学---金谷南街---牛首大道·葛师桥---银杏湖大道·正方大道---马府院·徐家院---小后坟---车家湾---公塘社区·赵林---新华---芝塘村---红土村---宋家
南京975路公交车路线,[江宁线路(700-999)],谷里总站 06:30-16:00|世凹桃源 07:30-17:00,空调车1元（无人售票，IC卡通用）,江宁公交集团东山公交,2024-03-28,谷里总站---邻里南路---谷里街道服务中心---振容路新民花苑---振容路---庆缘北路中---庆缘北路---庆兴路西---庆兴路·锦华路---庆兴路东---庆兴路牛首大道---风雅桥---张毗村东---张毗村西---箭塘卫生院---孝义村---炮台山---荆刘活动中心---唐家尧---荆刘社区---小马湾---沈家---小荆村---杨村---端村---...---30世凹桃源---严村---张槐村---浦家---周村[江宁]---世凹桃源
南京976路公交车路线,[江宁线路(700-999)],谷里总站 06:30-17:00|板桥新村 07:00-17:30,空调车1元（无人售票，IC卡通用）,江宁公交集团东山公交,2024-03-28,谷里总站---邻里南路---谷里街道服务中心---振容路新民花苑---振容路---庆缘路---金谷东街---谷里中学---白粉墙村南---白粉墙村北---小圩子---甘里村---向阳卫生服务中心---塘头徐---六家庄---肖家桥---王村南---王村---张家岗---大方村---新湖大道·石闸街---雨花医院---板桥新村
南京977路公交车路线,[江宁线路(700-999)],谷里总站 06:30-17:40|金谷东街 06:50-18:00,空调车1元（无人售票，IC卡通用）,江宁公交集团东山公交,2024-03-28,谷里总站---花岗---庆兴路牛首大道---庆兴路东---润谷路---安康路花岗村---安康路锦华路---庆缘北路---庆缘北路中---庆缘路---金谷东街
南京978路公交车路线,[江宁线路(700-999)],谷里总站 06:45-16:00|张家宕 07:20-16:30,1元（无人售票，IC卡通用）,江宁公交集团东山公交,2024-03-28,谷里总站---邻里南路---谷里街道服务中心---振容路·新民花苑---振容路---庆缘路---金谷东街---金谷南街---牛首大道·葛师桥---银杏湖大道·正方大道---马府院·徐家院---小后坟---车家湾---赵林---乌龟山---砻篰塘北---砻篰塘南---砻篰塘水库---砻篰塘西---马家---西山口---东山口---卢村---公塘头---张家宕
南京979路公交车路线,[江宁线路(700-999)],谷里总站 06:45-16:20|双塘·张家 07:20-17:00,空调车1元（无人售票，IC卡通用）,江宁公交集团东山公交,2024-03-28,谷里总站---邻里南路---谷里街道服务中心---振容路新民花苑---振容路---庆缘路---谷里东站---金谷南街---牛首大道葛师桥---正方大道葛师桥---四门口---杜家坝---双石路·正方大道---松园二---双塘社区·王家---夏一---双塘社区·新塘---太白---双塘社区·孙家---香草谷---梧桐村---双塘社区服务站---山边吴---双塘·张家
南京980路公交车路线,[江宁线路(700-999)],陆郎 07:00-15:30|陶吴总站 08:00-16:30,空调车1元（无人售票，IC卡通用）,江宁公交集团东山公交,2024-03-28,陆郎---郁林街---陆郎·新荷路---牌坊路---俞家马场---桃园村---小荷花---蒋岗子---朱门社区---王府路---朱门街---小菱角---阴山---长库---渣西---渣东---甘泉湖风景区---南山沽塘---贾村---小村---粮库---汤铜公路·杨树桥---花博园---汤铜公路---狮子山---...---28陶吴总站---陶吴菜场---陶吴---陶吴总站
南京981路公交车路线,[江宁线路(700-999)],铜井南 08:40-16:30|陆郎 07:40-15:30,空调车1元（无人售票，IC卡通用）,江宁公交集团东山公交,2024-03-28,铜井南---铜井---南山湖社区---念家---汤铜路·南山湖---柏埂---前朱村---小山砚---和尚庄---陆郎敬老院---江大路---下溪庙---西虹街---陆郎菜场---高场---郁林街---陆郎
南京982路公交车路线,[江宁线路(700-999)],陆郎 07:30-15:30|大庙 08:00-16:00,空调车1元（无人售票，IC卡通用）,江宁公交集团东山公交,2024-03-28,陆郎---汤铜路·牌坊路---汤铜路·俞家马场---桃园村---小荷花---蒋岗子---朱门社区---王府路---朱门街---老鸦塘---大庙社区---大牛洛---中心村---屠家---大庙
南京983路公交车路线,[江宁线路(700-999)],陆郎 08:30-16:30|牌坊水库停车场09:00-17:00,空调车1元（无人售票，IC卡通用）,江宁公交集团东山公交,2024-03-28,陆郎---汤铜路·牌坊路---汤铜路·俞家马场---桃园村---小荷花---蒋岗子---朱门社区---新塘[陆郎]---五连塘---张府---庙前---小冯---晏湖驿站---大冯晏子---黄龙岘一号停车场---陶家村---张家上村---牌坊水库停车场
南京984路公交车路线,[江宁线路(700-999)],铜井南 06:30-16:30|南山湖大队 06:45-16:45,空调车1元（无人售票，IC卡通用）,江宁公交集团东山公交,2024-03-28,铜井南---铜井---南山湖社区---念家---李庄---周村[铜井]---安德村---南山湖大队
南京985路公交车路线,[江宁线路(700-999)],铜井南 06:30-16:30|上庄 06:45-16:45,空调车1元（无人售票，IC卡通用）,江宁公交集团东山公交,2024-03-28,铜井南---金桂苑---石山道口---光明---铺头---界牌---山凹---柏水塘---中心---前旺---上庄
南京986路公交车路线,[江宁线路(700-999)],铜井南 06:30-16:30|小良塘 06:45-16:45,空调车1元（无人售票，IC卡通用）,江宁公交集团东山公交,2024-03-28,铜井南---金桂苑---石山道口---小石山---大石山---高场村---金矿---洪幕社区---大柘塘---小柘塘---公亩后---大塘庙---小良塘
南京987路公交车路线,[江宁线路(700-999)],铜井南 06:30-16:30|严陡门 06:45-16:45,空调车1元（无人售票，IC卡通用）,江宁公交集团东山公交,2024-03-28,铜井南---金桂苑---石山道口---光明---铺头---铺头西---松园---孙刘---三兴大队---黄塘---严陡门
南京988路公交车路线,[江宁线路(700-999)],铜井南 06:30-16:30|陈庄 06:45-16:45,空调车1元（无人售票，IC卡通用）,江宁公交集团东山公交,2024-03-28,铜井南---铜井---新铜花苑---铜井火车站---陶村---牧龙---塔家---九车塘---杏塘---陈庄
南京989路公交车路线,[江宁线路(700-999)],横溪 07:30-16:30|云台山硫铁矿 08:00-17:00,空调车1元（无人售票，IC卡通用）,江宁公交集团东山公交,2024-03-28,横溪---横溪中队---吴楚东路西---吴楚西路---杨树冲---前东村---横岗---广塘---老庄---杜林---云台---南山水库---云台社区---云台山道口---地质队农场---云台山烈士墓---云台山硫铁矿
南京991路公交车路线,[江宁线路(700-999)],陶吴总站 07:00-16:00|湖头场站 07:30-16:30,空调车1元（无人售票，IC卡通用）,江宁公交集团东山公交,2024-03-28,陶吴总站---陶吴---陶盛路---横溪交管所---西京路---空港工业园北---建设北路---双塘---湖头村---湖头场站
南京992路公交车路线,[江宁线路(700-999)],谷里总站 06:45-16:20|薛家凹 07:20-17:00,空调车1元（无人售票，IC卡通用）,江宁公交集团东山公交,2024-03-28,谷里总站---邻里南路---谷里街道服务中心---振容路新民花苑---振容路---谷里中学---金谷南街---牛首大道葛师桥---鸡儿岗---亲见春---尖山小学---薛家凹
南京993路公交车路线,[江宁线路(700-999)],谷里总站 06:45-16:20|张溪社区·王家 07:20-17:00,空调车1元（无人售票，IC卡通用）,江宁公交集团东山公交,2024-03-28,谷里总站---邻里南路---谷里街道服务中心---振容路新民花苑---振容路---谷里中学---金谷南街---牛首大道葛师桥---银杏湖大道正方大道---马府院---徐家院---西湖村东---西湖村西---张溪社区·王家
南京995路公交车路线,[江宁线路(700-999)],陆郎 06:30-16:30|鲁家停车场 06:50-16:50,空调车1元（无人售票，IC卡通用）,江宁公交集团东山公交,2024-03-28,陆郎---俞庄(满城芳)---西山---大荷塘---小荷塘---花塘---中和---鲁家停车场
南京996路公交车路线,[江宁线路(700-999)],横溪 07:30-16:30|李家湾 08:00-17:00,空调车1元（无人售票，IC卡通用）,江宁公交集团东山公交,2024-03-28,横溪---横溪·庄头---村前---李园---赵家村---牛塘---长冲---下湾---雷家---官长·薛家凹---李家湾
南京997路公交车路线,[江宁线路(700-999)],铜井南6:30-16:30|山河6:45-16:45,空调车1元（无人售票，IC卡通用）,江宁公交集团东山公交,2024-03-28,铜井南---金桂苑---石山道口---五艾---周旺村---赵冲---山河
南京998路公交车路线,[江宁线路(700-999)],铜井南 07:00-16:00|嵇村 07:20-16:20,空调车1元（无人售票，IC卡通用）,江宁公交集团东山公交,2024-03-28,铜井南---金桂苑---石山道口---小石山---大石山---高场村---金矿---李大---汪塘---戴村---嵇村
南京Z01路公交车路线,[江宁线路(700-999)],江宁开发区 07:00-21:00|河定桥南 07:15-21:15,2元（无人售票，IC卡通用）,江宁公交集团东山公交,2024-03-28,江宁开发区---胜太西路·利源路---湖滨公寓---挹淮街南---董村路---临淮街---胜利路---胜利路·双龙大道---河定桥南
